[2025-02-13_23-45-11-959] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-11-959.wav | Frequencies: [np.float64(15.863001351960344), np.float64(127.98557908968004), np.float64(199.72960793150068), np.float64(62.73095989184318), np.float64(103.47003154574134), np.float64(169.4456962595764), np.float64(148.53537629562868), np.float64(35.33123028391167), np.float64(305.0022532672375), np.float64(260.65795403334835)] | Type: Normal Sound Range
[2025-02-13_23-45-17-784] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-17-784.wav | Frequencies: [np.float64(22.35241099594412), np.float64(127.98557908968004), np.float64(3.965750337990086), np.float64(169.0851735015773), np.float64(62.73095989184318), np.float64(97.34114465975665), np.float64(194.3217665615142), np.float64(213.78999549346554), np.float64(149.97746732762508), np.float64(299.59441189725106)] | Type: Normal Sound Range
[2025-02-13_23-45-23-516] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-23-516.wav | Frequencies: [np.float64(14.420910319963948), np.float64(63.09148264984228), np.float64(128.34610184767914), np.float64(167.2825597115818), np.float64(103.47003154574134), np.float64(36.41279855790897), np.float64(204.77692654348806), np.float64(148.1748535376296), np.float64(185.66922036953585), np.float64(304.6417305092384)] | Type: Normal Sound Range
[2025-02-13_23-45-29-470] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-29-470.wav | Frequencies: [np.float64(11.536728255971159), np.float64(127.98557908968004), np.float64(34.97070752591257), np.float64(96.25957638575936), np.float64(163.31680937359172), np.float64(202.25326723749438), np.float64(66.33618747183417), np.float64(306.44434429923393), np.float64(183.50608382154124), np.float64(255.610635421361)] | Type: Normal Sound Range
[2025-02-13_23-45-35-104] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-35-104.wav | Frequencies: [np.float64(13.69986480396575), np.float64(127.62505633168095), np.float64(62.73095989184318), np.float64(32.80757097791798), np.float64(106.71473636773322), np.float64(166.20099143758452), np.float64(196.1243803515097), np.float64(147.09328526363228), np.float64(313.6547994592159), np.float64(245.15547543938712)] | Type: Normal Sound Range
[2025-02-13_23-45-40-834] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-40-834.wav | Frequencies: [np.float64(15.141955835962147), np.float64(129.06714736367735), np.float64(34.97070752591257), np.float64(109.23839567372691), np.float64(154.30374042361424), np.float64(184.58765209553854), np.float64(208.38215412347907), np.float64(73.18611987381703), np.float64(319.7836863452006), np.float64(301.03650292924743)] | Type: Normal Sound Range
[2025-02-13_23-45-46-757] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-46-757.wav | Frequencies: [np.float64(12.257773771969356), np.float64(127.26453357368185), np.float64(165.4799459215863), np.float64(104.91212257773773), np.float64(62.37043713384408), np.float64(34.24966200991438), np.float64(201.17169896349708), np.float64(310.0495718792249), np.float64(288.77872915727806), np.float64(145.65119423163588)] | Type: Normal Sound Range
[2025-02-13_23-45-52-502] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-52-502.wav | Frequencies: [np.float64(14.781433077963047), np.float64(127.98557908968004), np.float64(62.73095989184318), np.float64(103.83055430374043), np.float64(159.71158179360074), np.float64(201.8927444794953), np.float64(34.24966200991438), np.float64(181.34294727354666), np.float64(81.11762054979721), np.float64(245.87652095538533)] | Type: Normal Sound Range
[2025-02-13_23-45-58-210] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-45-58-210.wav | Frequencies: [np.float64(12.978819287967553), np.float64(126.90401081568275), np.float64(62.37043713384408), np.float64(33.52861649391618), np.float64(167.64308246958092), np.float64(105.27264533573683), np.float64(146.7327625056332), np.float64(206.94006309148267), np.float64(303.19963947724204), np.float64(80.39657503379901)] | Type: Normal Sound Range
[2025-02-13_23-46-04-040] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-04-040.wav | Frequencies: [np.float64(13.339342045966653), np.float64(115.36728255971158), np.float64(151.78008111762057), np.float64(62.73095989184318), np.float64(204.77692654348806), np.float64(32.086525461919784), np.float64(177.37719693555658), np.float64(93.37539432176656), np.float64(262.1000450653448), np.float64(133.39342045966652)] | Type: Normal Sound Range
[2025-02-13_23-46-09-788] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-09-788.wav | Frequencies: [np.float64(62.00991437584498), np.float64(195.7638575935106), np.float64(108.15682739972962), np.float64(12.618296529968456), np.float64(170.1667417755746), np.float64(214.51104100946372), np.float64(38.93645786390266), np.float64(237.58449752140606), np.float64(80.39657503379901), np.float64(145.65119423163588)] | Type: Normal Sound Range
[2025-02-13_23-46-15-617] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-15-617.wav | Frequencies: [np.float64(62.73095989184318), np.float64(14.420910319963948), np.float64(187.47183415953134), np.float64(108.8778729157278), np.float64(210.18476791347456), np.float64(34.61018476791348), np.float64(167.2825597115818), np.float64(146.37223974763407), np.float64(231.81613339342047), np.float64(90.85173501577287)] | Type: Normal Sound Range
[2025-02-13_23-46-21-460] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-21-460.wav | Frequencies: [np.float64(62.00991437584498), np.float64(108.15682739972962), np.float64(21.991888237945023), np.float64(186.02974312753494), np.float64(163.67733213159082), np.float64(207.66110860748086), np.float64(139.5223073456512), np.float64(267.1473636773321), np.float64(0.7210455159981974), np.float64(41.46011716989635)] | Type: Normal Sound Range
[2025-02-13_23-46-27-198] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-27-198.wav | Frequencies: [np.float64(62.37043713384408), np.float64(92.65434880576836), np.float64(16.223524109959442), np.float64(175.21406038756197), np.float64(222.0820189274448), np.float64(156.10635421360973), np.float64(193.2401982875169), np.float64(124.01982875168996), np.float64(252.7264533573682), np.float64(37.13384407390717)] | Type: Normal Sound Range
[2025-02-13_23-46-33-038] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-33-038.wav | Frequencies: [np.float64(62.37043713384408), np.float64(15.141955835962147), np.float64(178.45876520955386), np.float64(108.51735015772871), np.float64(199.0085624155025), np.float64(37.13384407390717), np.float64(157.54844524560613), np.float64(224.6056782334385), np.float64(280.12618296529973), np.float64(139.5223073456512)] | Type: Normal Sound Range
[2025-02-13_23-46-38-876] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-38-876.wav | Frequencies: [np.float64(62.37043713384408), np.float64(8.29202343397927), np.float64(108.51735015772871), np.float64(162.5957638575935), np.float64(211.26633618747184), np.float64(127.26453357368185), np.float64(192.8796755295178), np.float64(28.4812978819288), np.float64(235.78188373141057), np.float64(89.77016674177558)] | Type: Normal Sound Range
[2025-02-13_23-46-44-707] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-44-707.wav | Frequencies: [np.float64(7.931500675980172), np.float64(62.37043713384408), np.float64(108.51735015772871), np.float64(197.205948625507), np.float64(35.33123028391167), np.float64(164.75890040558812), np.float64(127.26453357368185), np.float64(145.2906714736368), np.float64(222.4425416854439), np.float64(265.70527264533575)] | Type: Normal Sound Range
[2025-02-13_23-46-50-526] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-50-526.wav | Frequencies: [np.float64(15.502478593961245), np.float64(62.37043713384408), np.float64(106.71473636773322), np.float64(176.29562866155928), np.float64(194.6822893195133), np.float64(34.97070752591257), np.float64(218.47679134745383), np.float64(144.56962595763858), np.float64(126.54348805768365), np.float64(241.55024785939614)] | Type: Normal Sound Range
[2025-02-13_23-46-56-275] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-46-56-275.wav | Frequencies: [np.float64(19.46822893195133), np.float64(54.799459215863), np.float64(79.67552951780081), np.float64(112.1225777377197), np.float64(184.22712933753945), np.float64(164.75890040558812), np.float64(0.7210455159981974), np.float64(145.65119423163588), np.float64(202.61378999549348), np.float64(222.4425416854439)] | Type: Normal Sound Range
[2025-02-13_23-47-02-023] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-02-023.wav | Frequencies: [np.float64(16.58404686795854), np.float64(62.37043713384408), np.float64(93.01487156376747), np.float64(35.33123028391167), np.float64(178.09824245155477), np.float64(197.5664713835061), np.float64(140.9643983776476), np.float64(221.36097341144662), np.float64(258.1342947273547), np.float64(118.61198738170349)] | Type: Normal Sound Range
[2025-02-13_23-47-07-772] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-07-772.wav | Frequencies: [np.float64(16.58404686795854), np.float64(62.37043713384408), np.float64(108.15682739972962), np.float64(126.90401081568275), np.float64(169.0851735015773), np.float64(200.0901306894998), np.float64(36.05227579990987), np.float64(83.6412798557909), np.float64(225.6872465074358), np.float64(269.31050022532673)] | Type: Normal Sound Range
[2025-02-13_23-47-13-461] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-13-461.wav | Frequencies: [np.float64(62.37043713384408), np.float64(18.026137899954936), np.float64(108.51735015772871), np.float64(127.26453357368185), np.float64(170.1667417755746), np.float64(205.49797205948627), np.float64(271.47363677332135), np.float64(228.93195132942768), np.float64(41.09959441189726), np.float64(289.8602974312754)] | Type: Normal Sound Range
[2025-02-13_23-47-19-321] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-19-321.wav | Frequencies: [np.float64(62.37043713384408), np.float64(15.141955835962147), np.float64(171.96935556557008), np.float64(108.15682739972962), np.float64(127.26453357368185), np.float64(34.24966200991438), np.float64(201.53222172149617), np.float64(147.45380802163137), np.float64(227.12933753943219), np.float64(274.71834159531323)] | Type: Normal Sound Range
[2025-02-13_23-47-25-051] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-25-051.wav | Frequencies: [np.float64(14.420910319963948), np.float64(62.37043713384408), np.float64(92.65434880576836), np.float64(194.3217665615142), np.float64(127.26453357368185), np.float64(37.13384407390717), np.float64(146.01171698963498), np.float64(172.6904010815683), np.float64(253.8080216313655), np.float64(224.6056782334385)] | Type: Normal Sound Range
[2025-02-13_23-47-31-089] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-31-089.wav | Frequencies: [np.float64(62.37043713384408), np.float64(15.502478593961245), np.float64(108.15682739972962), np.float64(173.41144659756648), np.float64(126.90401081568275), np.float64(36.77332131590807), np.float64(218.83731410545292), np.float64(198.6480396575034), np.float64(153.22217214961697), np.float64(326.99414150518254)] | Type: Normal Sound Range
[2025-02-13_23-47-36-829] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-36-829.wav | Frequencies: [np.float64(62.37043713384408), np.float64(16.58404686795854), np.float64(172.32987832356918), np.float64(200.4506534474989), np.float64(36.77332131590807), np.float64(108.15682739972962), np.float64(253.0869761153673), np.float64(126.90401081568275), np.float64(146.7327625056332), np.float64(80.75709779179812)] | Type: Normal Sound Range
[2025-02-13_23-47-42-663] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-42-663.wav | Frequencies: [np.float64(62.37043713384408), np.float64(17.30509238395674), np.float64(108.51735015772871), np.float64(197.205948625507), np.float64(171.96935556557008), np.float64(39.29698062190176), np.float64(127.62505633168095), np.float64(218.83731410545292), np.float64(264.6237043713385), np.float64(146.37223974763407)] | Type: Normal Sound Range
[2025-02-13_23-47-48-492] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-48-492.wav | Frequencies: [np.float64(62.00991437584498), np.float64(15.502478593961245), np.float64(107.79630464173052), np.float64(126.90401081568275), np.float64(167.64308246958092), np.float64(189.27444794952683), np.float64(215.59260928346103), np.float64(326.63361874718345), np.float64(253.0869761153673), np.float64(145.2906714736368)] | Type: Normal Sound Range
[2025-02-13_23-47-54-364] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-47-54-364.wav | Frequencies: [np.float64(14.420910319963948), np.float64(62.00991437584498), np.float64(92.29382604776927), np.float64(126.90401081568275), np.float64(172.6904010815683), np.float64(252.7264533573682), np.float64(194.3217665615142), np.float64(227.8503830554304), np.float64(145.2906714736368), np.float64(36.41279855790897)] | Type: Normal Sound Range
[2025-02-13_23-48-00-380] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-00-380.wav | Frequencies: [np.float64(62.37043713384408), np.float64(175.57458314556106), np.float64(19.82875168995043), np.float64(107.79630464173052), np.float64(200.811176205498), np.float64(126.54348805768365), np.float64(80.39657503379901), np.float64(232.17665615141956), np.float64(154.66426318161336), np.float64(257.05272645335737)] | Type: Normal Sound Range
[2025-02-13_23-48-06-208] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-06-208.wav | Frequencies: [np.float64(14.420910319963948), np.float64(62.37043713384408), np.float64(170.1667417755746), np.float64(126.90401081568275), np.float64(188.19287967552953), np.float64(105.27264533573683), np.float64(210.18476791347456), np.float64(34.24966200991438), np.float64(264.98422712933757), np.float64(234.70031545741327)] | Type: Normal Sound Range
[2025-02-13_23-48-12-050] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-12-050.wav | Frequencies: [np.float64(129.06714736367735), np.float64(62.37043713384408), np.float64(15.863001351960344), np.float64(105.63316809373592), np.float64(161.15367282559714), np.float64(211.98738170347005), np.float64(257.41324921135646), np.float64(192.8796755295178), np.float64(80.75709779179812), np.float64(37.13384407390717)] | Type: Normal Sound Range
[2025-02-13_23-48-17-755] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-17-755.wav | Frequencies: [np.float64(129.78819287967553), np.float64(14.420910319963948), np.float64(62.37043713384408), np.float64(105.27264533573683), np.float64(176.29562866155928), np.float64(158.26949076160435), np.float64(199.0085624155025), np.float64(258.1342947273547), np.float64(34.61018476791348), np.float64(219.91888237945022)] | Type: Normal Sound Range
[2025-02-13_23-48-23-614] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-23-614.wav | Frequencies: [np.float64(130.14871563767463), np.float64(62.37043713384408), np.float64(13.339342045966653), np.float64(108.15682739972962), np.float64(183.14556106354215), np.float64(259.93690851735016), np.float64(164.39837764758903), np.float64(221.0004506534475), np.float64(44.344299233889146), np.float64(278.6840919333033)] | Type: Normal Sound Range
[2025-02-13_23-48-29-335] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-29-335.wav | Frequencies: [np.float64(130.50923839567375), np.float64(13.69986480396575), np.float64(62.73095989184318), np.float64(180.62190175754847), np.float64(208.38215412347907), np.float64(162.5957638575935), np.float64(258.8553402433529), np.float64(108.51735015772871), np.float64(285.89454709328527), np.float64(236.50292924740876)] | Type: Normal Sound Range
[2025-02-13_23-48-35-074] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-35-074.wav | Frequencies: [np.float64(130.86976115367284), np.float64(62.73095989184318), np.float64(261.7395223073457), np.float64(93.01487156376747), np.float64(161.87471834159533), np.float64(23.073456511942318), np.float64(191.7981072555205), np.float64(218.47679134745383), np.float64(283.7314105452907), np.float64(239.38711131140155)] | Type: Normal Sound Range
[2025-02-13_23-48-40-799] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-40-799.wav | Frequencies: [np.float64(129.78819287967553), np.float64(12.978819287967553), np.float64(62.37043713384408), np.float64(258.8553402433529), np.float64(169.0851735015773), np.float64(108.15682739972962), np.float64(198.28751689950428), np.float64(33.88913925191528), np.float64(286.6155926092835), np.float64(224.9662009914376)] | Type: Normal Sound Range
[2025-02-13_23-48-46-597] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-46-597.wav | Frequencies: [np.float64(130.50923839567375), np.float64(18.026137899954936), np.float64(62.73095989184318), np.float64(161.51419558359623), np.float64(182.78503830554305), np.float64(108.51735015772871), np.float64(259.57638575935107), np.float64(223.8846327174403), np.float64(200.811176205498), np.float64(38.21541234790446)] | Type: Normal Sound Range
[2025-02-13_23-48-52-392] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-52-392.wav | Frequencies: [np.float64(130.14871563767463), np.float64(18.386660657954035), np.float64(62.37043713384408), np.float64(258.1342947273547), np.float64(162.23524109959442), np.float64(108.15682739972962), np.float64(200.811176205498), np.float64(228.2109058134295), np.float64(36.41279855790897), np.float64(180.98242451554756)] | Type: Normal Sound Range
[2025-02-13_23-48-58-119] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-48-58-119.wav | Frequencies: [np.float64(129.78819287967553), np.float64(62.37043713384408), np.float64(13.339342045966653), np.float64(259.57638575935107), np.float64(168.00360522758), np.float64(107.79630464173052), np.float64(186.02974312753494), np.float64(44.344299233889146), np.float64(291.66291122127086), np.float64(222.4425416854439)] | Type: Normal Sound Range
[2025-02-13_23-49-03-853] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-03-853.wav | Frequencies: [np.float64(130.86976115367284), np.float64(62.73095989184318), np.float64(15.502478593961245), np.float64(156.46687697160885), np.float64(255.2501126633619), np.float64(184.94817485353764), np.float64(92.65434880576836), np.float64(222.80306444344302), np.float64(204.05588102748987), np.float64(44.70482199188824)] | Type: Normal Sound Range
[2025-02-13_23-49-09-498] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-09-498.wav | Frequencies: [np.float64(130.50923839567375), np.float64(62.73095989184318), np.float64(15.502478593961245), np.float64(108.15682739972962), np.float64(170.8877872915728), np.float64(260.29743127534925), np.float64(211.98738170347005), np.float64(233.25822442541687), np.float64(37.13384407390717), np.float64(189.63497070752592)] | Type: Normal Sound Range
[2025-02-13_23-49-15-238] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-15-238.wav | Frequencies: [np.float64(129.06714736367735), np.float64(15.502478593961245), np.float64(62.37043713384408), np.float64(171.96935556557008), np.float64(259.215863001352), np.float64(224.6056782334385), np.float64(93.73591707976567), np.float64(36.41279855790897), np.float64(189.99549346552502), np.float64(147.09328526363228)] | Type: Normal Sound Range
[2025-02-13_23-49-20-970] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-20-970.wav | Frequencies: [np.float64(129.42767012167644), np.float64(18.386660657954035), np.float64(62.37043713384408), np.float64(268.94997746732764), np.float64(160.43262730959893), np.float64(107.43578188373142), np.float64(38.21541234790446), np.float64(178.45876520955386), np.float64(197.9269941415052), np.float64(82.55971158179361)] | Type: Normal Sound Range
[2025-02-13_23-49-26-707] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-26-707.wav | Frequencies: [np.float64(129.78819287967553), np.float64(14.420910319963948), np.float64(62.37043713384408), np.float64(92.65434880576836), np.float64(37.13384407390717), np.float64(177.73771969355568), np.float64(269.31050022532673), np.float64(149.97746732762508), np.float64(205.49797205948627), np.float64(660.838215412348)] | Type: Normal Sound Range
[2025-02-13_23-49-32-425] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-32-425.wav | Frequencies: [np.float64(129.06714736367735), np.float64(62.37043713384408), np.float64(18.747183415953135), np.float64(107.43578188373142), np.float64(153.58269490761606), np.float64(259.93690851735016), np.float64(0.7210455159981974), np.float64(173.41144659756648), np.float64(209.10319963947725), np.float64(44.344299233889146)] | Type: Normal Sound Range
[2025-02-13_23-49-38-141] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-38-141.wav | Frequencies: [np.float64(129.78819287967553), np.float64(62.37043713384408), np.float64(20.18927444794953), np.float64(107.79630464173052), np.float64(160.07210455159984), np.float64(182.78503830554305), np.float64(2.1631365479945925), np.float64(262.1000450653448), np.float64(223.8846327174403), np.float64(287.3366381252817)] | Type: Normal Sound Range
[2025-02-13_23-49-43-805] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-43-805.wav | Frequencies: [np.float64(129.78819287967553), np.float64(62.37043713384408), np.float64(18.747183415953135), np.float64(108.15682739972962), np.float64(174.1324921135647), np.float64(267.5078864353313), np.float64(149.25642181162686), np.float64(37.13384407390717), np.float64(211.62685894547096), np.float64(90.13068949977468)] | Type: Normal Sound Range
[2025-02-13_23-49-49-558] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-49-558.wav | Frequencies: [np.float64(130.14871563767463), np.float64(14.420910319963948), np.float64(62.73095989184318), np.float64(108.15682739972962), np.float64(170.1667417755746), np.float64(283.3708877872916), np.float64(256.6922036953583), np.float64(44.70482199188824), np.float64(149.97746732762508), np.float64(199.3690851735016)] | Type: Normal Sound Range
[2025-02-13_23-49-55-383] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-49-55-383.wav | Frequencies: [np.float64(129.42767012167644), np.float64(14.420910319963948), np.float64(62.37043713384408), np.float64(91.93330328977018), np.float64(154.66426318161336), np.float64(177.73771969355568), np.float64(266.42631816133394), np.float64(36.77332131590807), np.float64(211.62685894547096), np.float64(286.6155926092835)] | Type: Normal Sound Range
[2025-02-13_23-50-01-091] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-01-091.wav | Frequencies: [np.float64(129.42767012167644), np.float64(62.37043713384408), np.float64(13.69986480396575), np.float64(177.37719693555658), np.float64(107.43578188373142), np.float64(254.1685443893646), np.float64(199.72960793150068), np.float64(152.50112663361875), np.float64(286.25506985128436), np.float64(36.05227579990987)] | Type: Normal Sound Range
[2025-02-13_23-50-06-855] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-06-855.wav | Frequencies: [np.float64(129.78819287967553), np.float64(62.37043713384408), np.float64(13.339342045966653), np.float64(92.29382604776927), np.float64(165.4799459215863), np.float64(269.31050022532673), np.float64(194.3217665615142), np.float64(234.33979269941418), np.float64(664.8039657503381), np.float64(213.42947273546645)] | Type: Normal Sound Range
[2025-02-13_23-50-12-693] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-12-693.wav | Frequencies: [np.float64(62.37043713384408), np.float64(129.78819287967553), np.float64(13.69986480396575), np.float64(169.0851735015773), np.float64(253.8080216313655), np.float64(199.72960793150068), np.float64(107.43578188373142), np.float64(36.77332131590807), np.float64(271.83415953132044), np.float64(224.2451554754394)] | Type: Normal Sound Range
[2025-02-13_23-50-18-499] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-18-499.wav | Frequencies: [np.float64(130.50923839567375), np.float64(62.37043713384408), np.float64(15.141955835962147), np.float64(107.79630464173052), np.float64(178.09824245155477), np.float64(33.52861649391618), np.float64(283.3708877872916), np.float64(255.610635421361), np.float64(149.25642181162686), np.float64(199.3690851735016)] | Type: Normal Sound Range
[2025-02-13_23-50-24-269] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-24-269.wav | Frequencies: [np.float64(130.50923839567375), np.float64(62.73095989184318), np.float64(15.863001351960344), np.float64(108.15682739972962), np.float64(180.98242451554756), np.float64(267.1473636773321), np.float64(156.82739972960795), np.float64(35.33123028391167), np.float64(230.37404236142407), np.float64(287.3366381252817)] | Type: Normal Sound Range
[2025-02-13_23-50-29-996] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-29-996.wav | Frequencies: [np.float64(129.42767012167644), np.float64(62.37043713384408), np.float64(19.46822893195133), np.float64(253.4474988733664), np.float64(169.0851735015773), np.float64(107.43578188373142), np.float64(188.55340243352862), np.float64(230.01351960342498), np.float64(292.02343397926995), np.float64(149.25642181162686)] | Type: Normal Sound Range
[2025-02-13_23-50-36-034] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-36-034.wav | Frequencies: [np.float64(129.06714736367735), np.float64(62.37043713384408), np.float64(13.69986480396575), np.float64(107.43578188373142), np.float64(165.4799459215863), np.float64(196.1243803515097), np.float64(257.05272645335737), np.float64(221.72149616944571), np.float64(147.45380802163137), np.float64(33.88913925191528)] | Type: Normal Sound Range
[2025-02-13_23-50-41-781] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-41-781.wav | Frequencies: [np.float64(129.42767012167644), np.float64(62.73095989184318), np.float64(20.18927444794953), np.float64(169.4456962595764), np.float64(148.1748535376296), np.float64(91.93330328977018), np.float64(268.94997746732764), np.float64(188.91392519152774), np.float64(210.90581342947274), np.float64(111.0410094637224)] | Type: Normal Sound Range
[2025-02-13_23-50-47-515] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-47-515.wav | Frequencies: [np.float64(129.78819287967553), np.float64(62.73095989184318), np.float64(18.747183415953135), np.float64(147.81433077963047), np.float64(254.1685443893646), np.float64(170.1667417755746), np.float64(108.15682739972962), np.float64(195.0428120775124), np.float64(222.80306444344302), np.float64(272.5552050473186)] | Type: Normal Sound Range
[2025-02-13_23-50-53-489] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-53-489.wav | Frequencies: [np.float64(129.06714736367735), np.float64(62.37043713384408), np.float64(107.79630464173052), np.float64(171.2483100495719), np.float64(18.747183415953135), np.float64(152.86164939161785), np.float64(254.5290671473637), np.float64(665.1644885083372), np.float64(36.77332131590807), np.float64(213.42947273546645)] | Type: Normal Sound Range
[2025-02-13_23-50-59-182] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-50-59-182.wav | Frequencies: [np.float64(128.70662460567823), np.float64(62.37043713384408), np.float64(14.06038756196485), np.float64(107.43578188373142), np.float64(160.07210455159984), np.float64(34.97070752591257), np.float64(253.8080216313655), np.float64(182.78503830554305), np.float64(284.4524560612889), np.float64(204.77692654348806)] | Type: Normal Sound Range
[2025-02-13_23-51-04-933] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_23-51-04-933.wav | Frequencies: [np.float64(128.70662460567823), np.float64(23.073456511942318), np.float64(62.37043713384408), np.float64(171.96935556557008), np.float64(108.51735015772871), np.float64(196.8454258675079), np.float64(147.09328526363228), np.float64(44.344299233889146), np.float64(2.8841820639927898), np.float64(272.5552050473186)] | Type: Normal Sound Range
